cnName,assistsPG,blocksPG,defensiveReboundsPG,fgAttemptedPG,fgPCT,foulsPG,ftAttemptedPG,ftMadePG,ftPCT,games,gamesStarted,minutes,minutesPG,offensiveReboundsPG,points,pointsPG,reboundsPG,stealsPG,threesMadePG,threesPCT,turnoversPG
内马尼亚-别利察,2.8,0.6,4.8,9.068999999999999,0.5,3.0,1.167,1.861,0.821,72,67,2011,27.9,1.5,831,11.5,6.4,0.9,1.861,0.419,1.4
德里克-怀特,3.5,0.9,2.8,8.118,0.5,2.2,3.103,1.162,0.853,68,20,1677,24.7,0.5,765,11.3,3.3,0.6,1.162,0.366,1.3
贾斯蒂斯-温斯洛,4.0,0.5,5.2,11.727,0.4,3.5,2.455,0.545,0.667,11,5,352,32.0,1.5,124,11.3,6.6,0.6,0.545,0.222,2.2
温德尔-卡特,1.2,0.8,6.2,7.977,0.5,3.8,3.535,0.14,0.737,43,43,1256,29.2,3.2,484,11.3,9.4,0.8,0.14,0.207,1.7
马利克-比斯利,1.4,0.1,2.4,9.709,0.4,1.4,1.2,1.945,0.818,55,14,1209,22.0,0.3,615,11.2,2.7,0.7,1.945,0.38799999999999996,1.0
布林-福布斯,1.7,0.0,1.8,9.222000000000001,0.4,1.8,1.429,2.349,0.833,63,62,1579,25.1,0.2,707,11.2,2.0,0.5,2.349,0.38799999999999996,0.9
科迪-泽勒,1.5,0.4,4.3,8.259,0.5,2.4,3.0860000000000003,0.31,0.682,58,39,1341,23.1,2.8,642,11.1,7.1,0.7,0.31,0.24,1.3
贾勒特艾伦,1.6,1.3,6.5,6.643,0.6,2.3,3.8569999999999998,0.0,0.633,70,64,1852,26.5,3.1,775,11.1,9.6,0.6,0.0,0.0,1.1
切迪-奥斯曼,2.4,0.2,3.0,9.369,0.4,2.5,1.446,1.892,0.67,65,65,1910,29.4,0.6,718,11.0,3.6,0.8,1.892,0.38299999999999995,1.4
麦克-穆尔德,1.1,0.1,2.9,9.571,0.4,2.9,1.714,2.286,0.75,7,3,204,29.1,0.4,77,11.0,3.3,0.3,2.286,0.308,0.7
罗德尼-胡德,1.5,0.2,3.0,8.19,0.5,2.2,1.286,1.6669999999999998,0.778,21,21,619,29.5,0.5,230,11.0,3.4,0.8,1.6669999999999998,0.493,0.9
伊斯-史密斯,4.9,0.4,2.8,10.132,0.4,1.6,1.265,0.912,0.721,68,23,1787,26.3,0.4,740,10.9,3.2,0.9,0.912,0.36700000000000005,1.4
卡梅伦-佩恩,3.0,0.3,3.4,8.5,0.5,2.5,0.875,1.875,0.857,8,0,183,22.9,0.5,87,10.9,3.9,1.0,1.875,0.517,1.4
斯蒂文-亚当斯,2.3,1.1,6.0,7.587000000000001,0.6,1.9,3.19,0.016,0.5820000000000001,63,63,1681,26.7,3.3,684,10.9,9.3,0.8,0.016,0.33299999999999996,1.5
德章泰-穆雷,4.1,0.3,4.8,9.652000000000001,0.5,2.2,1.7269999999999999,0.621,0.7979999999999999,66,58,1687,25.6,1.0,720,10.9,5.8,1.7,0.621,0.369,1.9
鲁迪-盖伊,1.7,0.5,4.5,8.896,0.4,1.5,2.03,1.104,0.882,67,5,1461,21.8,0.9,726,10.8,5.4,0.5,1.104,0.336,1.3
达里奥-萨里奇,1.9,0.2,4.6,8.152000000000001,0.5,2.4,1.939,1.273,0.8440000000000001,66,51,1632,24.7,1.5,704,10.7,6.2,0.6,1.273,0.35700000000000004,1.3
OG-阿奴诺比,1.6,0.7,4.1,8.203,0.5,2.4,1.4780000000000002,1.29,0.706,69,68,2066,29.9,1.2,733,10.6,5.3,1.4,1.29,0.39,1.1
D.J.奥古斯丁,4.6,0.0,1.8,8.088,0.4,1.3,3.175,1.228,0.89,57,13,1420,24.9,0.4,599,10.5,2.1,0.6,1.228,0.348,1.5
Cameron Reddish,1.5,0.5,3.1,9.552,0.4,2.3,2.1719999999999997,1.431,0.802,58,34,1551,26.7,0.6,610,10.5,3.7,1.1,1.431,0.332,1.7
丹纽尔-豪斯,1.3,0.5,3.3,8.556000000000001,0.4,2.1,1.429,2.048,0.8109999999999999,63,52,1913,30.4,0.9,662,10.5,4.2,1.1,2.048,0.363,0.9
加里-哈里斯,2.1,0.3,2.4,9.267999999999999,0.4,2.1,1.643,1.25,0.815,56,55,1780,31.8,0.5,581,10.4,2.9,1.4,1.25,0.33299999999999996,1.1
特洛伊-布朗,2.6,0.1,4.4,9.014,0.4,1.9,2.0140000000000002,0.884,0.784,69,22,1782,25.8,1.1,716,10.4,5.6,1.2,0.884,0.341,1.1
马利克-莫克,2.1,0.3,2.4,8.873,0.4,1.3,1.818,1.055,0.82,55,1,1169,21.3,0.5,564,10.3,2.9,0.5,1.055,0.284,1.4
赛迪斯-杨,1.8,0.4,3.5,9.391,0.4,2.1,1.125,1.234,0.583,64,16,1591,24.9,1.5,659,10.3,4.9,1.4,1.234,0.35600000000000004,1.6
加雷特-坦普尔,2.5,0.5,3.0,9.468,0.4,1.7,1.403,2.048,0.805,62,35,1730,27.9,0.5,641,10.3,3.5,0.8,2.048,0.32899999999999996,1.0
沙巴兹-内皮尔,4.7,0.2,2.4,8.142999999999999,0.4,1.8,2.7319999999999998,1.357,0.8240000000000001,56,32,1345,24.0,0.5,578,10.3,2.8,1.2,1.357,0.317,2.3
兰斯顿-加洛维,1.5,0.2,1.8,8.212,0.4,1.5,1.288,2.0,0.8590000000000001,66,6,1702,25.8,0.5,677,10.3,2.3,0.7,2.0,0.39899999999999997,0.6
道格-迈克德莫特,1.1,0.1,2.1,7.928,0.5,1.7,0.841,1.855,0.828,69,0,1372,19.9,0.4,710,10.3,2.5,0.2,1.855,0.435,0.6
小拉里-南斯,2.2,0.4,5.4,7.696000000000001,0.5,1.6,1.321,1.0,0.6759999999999999,56,10,1472,26.3,1.9,564,10.1,7.3,1.0,1.0,0.35200000000000004,1.1
约什-哈特,1.7,0.4,5.6,8.185,0.4,2.5,1.7690000000000001,1.8619999999999999,0.7390000000000001,65,16,1755,27.0,0.9,656,10.1,6.5,1.0,1.8619999999999999,0.342,1.2
本-麦克勒莫,0.8,0.2,1.9,7.676,0.4,2.2,0.9440000000000001,2.549,0.746,71,23,1619,22.8,0.3,715,10.1,2.2,0.6,2.549,0.4,0.7
鲍比-波蒂斯,1.5,0.3,3.9,8.924,0.4,1.7,1.409,1.015,0.763,66,5,1394,21.1,1.2,668,10.1,5.1,0.5,1.015,0.358,1.1
埃尔弗里德-佩顿,7.2,0.4,3.6,9.777999999999999,0.4,2.0,1.911,0.311,0.57,45,36,1246,27.7,1.2,449,10.0,4.7,1.6,0.311,0.203,2.1
Kevin Porter Jr.,2.2,0.3,2.8,8.42,0.4,2.7,2.02,1.06,0.723,50,3,1162,23.2,0.4,498,10.0,3.2,0.9,1.06,0.335,1.9
托马斯-萨托兰斯基,5.4,0.1,2.7,8.477,0.4,2.1,1.8619999999999999,0.985,0.8759999999999999,65,64,1878,28.9,1.2,644,9.9,3.9,1.2,0.985,0.322,2.0
贾伊-克劳德,2.8,0.3,5.3,8.867,0.4,1.9,2.1109999999999998,1.733,0.789,45,45,1322,29.4,0.9,447,9.9,6.2,1.0,1.733,0.293,1.2
乔-因戈尔斯,5.2,0.2,3.5,7.681,0.4,2.1,1.306,1.9580000000000002,0.787,72,45,2137,29.7,0.4,707,9.8,3.9,0.9,1.9580000000000002,0.39899999999999997,2.0
福尔康-科尔克马兹,1.1,0.2,2.1,7.819,0.4,1.4,1.4169999999999998,1.986,0.755,72,12,1559,21.7,0.3,704,9.8,2.3,0.6,1.986,0.402,0.8
米切尔-鲁滨逊,0.6,2.0,4.0,5.59,0.7,3.2,2.426,0.0,0.568,61,7,1412,23.1,3.0,590,9.7,7.0,0.9,0.0,0.0,0.6
马基夫-莫里斯,1.3,0.3,3.1,7.897,0.4,2.3,1.466,1.517,0.7759999999999999,58,17,1188,20.5,0.7,560,9.7,3.8,0.5,1.517,0.386,1.3
弗兰克-卡明斯基,1.9,0.3,3.6,7.872000000000001,0.4,1.9,2.3080000000000003,1.051,0.6779999999999999,39,13,777,19.9,0.9,378,9.7,4.5,0.4,1.051,0.331,0.9
多利安-芬尼-史密斯,1.6,0.5,3.7,7.352,0.5,2.5,1.521,1.6059999999999999,0.722,71,68,2120,29.9,2.0,678,9.5,5.7,0.6,1.6059999999999999,0.376,1.0
艾伦-霍利迪,3.4,0.2,2.0,8.53,0.4,1.8,1.318,1.318,0.851,66,33,1617,24.5,0.3,627,9.5,2.4,0.8,1.318,0.39399999999999996,1.3
德怀特-鲍威尔,1.5,0.6,3.8,5.725,0.6,2.6,2.775,0.25,0.667,40,37,1061,26.5,1.9,376,9.4,5.7,0.9,0.25,0.256,0.9
乔治-希尔,3.1,0.1,2.2,6.372999999999999,0.5,1.4,1.712,1.3730000000000002,0.8420000000000001,59,2,1271,21.5,0.8,554,9.4,3.0,0.8,1.3730000000000002,0.46,1.0
谢克-米尔顿,2.6,0.2,1.8,6.925,0.5,2.3,1.625,1.45,0.785,40,24,805,20.1,0.4,377,9.4,2.2,0.5,1.45,0.43,1.2
迪昂-维特斯,1.0,0.7,3.7,8.667,0.4,1.7,0.33299999999999996,2.667,0.0,3,0,42,14.0,0.0,28,9.3,3.7,0.0,2.667,0.47100000000000003,1.0
肯塔维厄斯 卡德维尔-波普,1.6,0.2,1.5,7.348,0.5,1.9,1.4780000000000002,1.3330000000000002,0.775,69,26,1762,25.5,0.6,645,9.3,2.1,0.8,1.3330000000000002,0.385,0.9
兰德里-沙梅特,1.9,0.2,1.8,7.377000000000001,0.4,2.7,1.4340000000000002,2.094,0.855,53,30,1452,27.4,0.1,492,9.3,1.9,0.4,2.094,0.375,0.8
马基斯-克里斯,1.9,1.1,4.3,6.525,0.5,2.1,2.6439999999999997,0.136,0.769,59,21,1196,20.3,1.9,548,9.3,6.2,0.7,0.136,0.205,1.3
Michael Porter Jr.,0.8,0.5,3.5,6.9639999999999995,0.5,1.8,1.3090000000000002,1.127,0.833,55,8,903,16.4,1.2,512,9.3,4.7,0.5,1.127,0.42200000000000004,0.9
多特-迪万斯索,2.3,0.3,3.8,7.727,0.5,1.7,1.3030000000000002,1.258,0.733,66,24,1520,23.0,1.0,610,9.2,4.8,1.3,1.258,0.336,1.4
Jarrett Culver,1.7,0.6,2.3,9.032,0.4,2.0,1.857,1.048,0.462,63,35,1506,23.9,1.1,580,9.2,3.4,0.9,1.048,0.299,1.3
丹尼尔-泰斯,1.7,1.3,4.4,6.553999999999999,0.6,3.4,1.754,0.49200000000000005,0.763,65,64,1566,24.1,2.2,601,9.2,6.6,0.6,0.49200000000000005,0.33299999999999996,0.8
马克西-克勒贝尔,1.2,1.1,3.7,6.946000000000001,0.5,2.4,1.2570000000000001,1.608,0.8490000000000001,74,21,1890,25.5,1.5,672,9.1,5.2,0.3,1.608,0.373,0.8
杰克-雷曼,0.7,0.4,1.7,7.7829999999999995,0.5,2.0,1.391,1.043,0.75,23,2,505,22.0,0.7,210,9.1,2.5,0.7,1.043,0.33299999999999996,1.0
Keldon Johnson,0.9,0.1,2.8,5.235,0.6,1.6,2.588,0.765,0.795,17,1,301,17.7,0.6,154,9.1,3.4,0.8,0.765,0.591,0.8
